,index,optim,lr,loss
1558,450,sgd,2.400384937406608e-06,6.9974284172058105
1559,451,sgd,2.424388786780674e-06,6.974658012390137
1560,452,sgd,2.4486326746484807e-06,6.988240718841553
1561,453,sgd,2.4731190013949654e-06,6.98135232925415
1562,454,sgd,2.497850191408915e-06,6.953533172607422
1563,455,sgd,2.522828693323004e-06,6.974432945251465
1564,456,sgd,2.5480569802562343e-06,7.061241149902344
1565,457,sgd,2.5735375500587964e-06,6.960536956787109
1566,458,sgd,2.5992729255593846e-06,6.980471611022949
1567,459,sgd,2.6252656548149785e-06,6.9823784828186035
1568,460,sgd,2.651518311363128e-06,7.02783727645874
1569,461,sgd,2.6780334944767595e-06,7.00529670715332
1570,462,sgd,2.7048138294215272e-06,6.99113655090332
1571,463,sgd,2.7318619677157427e-06,6.955576419830322
1572,464,sgd,2.7591805873929002e-06,7.03059196472168
1573,465,sgd,2.786772393266829e-06,6.999983787536621
1574,466,sgd,2.8146401171994977e-06,6.972282409667969
1575,467,sgd,2.8427865183714927e-06,6.977972984313965
1576,468,sgd,2.8712143835552076e-06,6.961552143096924
1577,469,sgd,2.8999265273907598e-06,7.027744770050049
1578,470,sgd,2.928925792664667e-06,7.026576995849609
1579,471,sgd,2.9582150505913138e-06,6.971456527709961
1580,472,sgd,2.987797201097227e-06,7.02495002746582
1581,473,sgd,3.017675173108199e-06,7.011726379394531
1582,474,sgd,3.047851924839281e-06,6.965478897094727
1583,475,sgd,3.078330444087674e-06,7.024477005004883
1584,476,sgd,3.1091137485285506e-06,7.027507781982422
1585,477,sgd,3.140204886013836e-06,6.986310958862305
1586,478,sgd,3.1716069348739743e-06,7.011785507202148
1587,479,sgd,3.203323004222714e-06,6.992824077606201
1588,480,sgd,3.235356234264941e-06,6.980833053588867
1589,481,sgd,3.2677097966075907e-06,7.026049613952637
1590,482,sgd,3.3003868945736665e-06,7.003532886505127
1591,483,sgd,3.3333907635194033e-06,7.0139899253845215
1592,484,sgd,3.366724671154597e-06,6.980542182922363
1593,485,sgd,3.400391917866143e-06,7.007209300994873
1594,486,sgd,3.434395837044805e-06,6.972258567810059
1595,487,sgd,3.468739795415253e-06,7.004326820373535
1596,488,sgd,3.5034271933694055e-06,7.025142192840576
1597,489,sgd,3.5384614653030997e-06,6.9611711502075195
1598,490,sgd,3.5738460799561307e-06,6.99980354309082
1599,491,sgd,3.6095845407556923e-06,6.947421550750732
1600,492,sgd,3.6456803861632494e-06,6.99238395690918
1601,493,sgd,3.682137190024882e-06,6.92563009262085
1602,494,sgd,3.718958561925131e-06,6.984086513519287
1603,495,sgd,3.7561481475443823e-06,7.004931926727295
1604,496,sgd,3.7937096290198264e-06,6.9786057472229
1605,497,sgd,3.831646725310025e-06,6.9946208000183105
1606,498,sgd,3.869963192563125e-06,6.940622329711914
1607,499,sgd,3.908662824488756e-06,6.997091293334961
1608,500,sgd,3.947749452733644e-06,7.004983901977539
1609,501,sgd,3.98722694726098e-06,6.974328517913818
1610,502,sgd,4.02709921673359e-06,6.956842422485352
1611,503,sgd,4.067370208900926e-06,7.0057830810546875
1612,504,sgd,4.108043910989936e-06,6.959607124328613
1613,505,sgd,4.149124350099835e-06,6.946987628936768
1614,506,sgd,4.190615593600833e-06,6.902502536773682
1615,507,sgd,4.232521749536842e-06,6.986048221588135
1616,508,sgd,4.27484696703221e-06,6.981057643890381
1617,509,sgd,4.3175954367025324e-06,6.928840160369873
1618,510,sgd,4.360771391069557e-06,6.95418119430542
1619,511,sgd,4.404379104980253e-06,6.980786323547363
1620,512,sgd,4.448422896030055e-06,6.9334893226623535
1621,513,sgd,4.492907124990356e-06,6.95252799987793
1622,514,sgd,4.53783619624026e-06,7.042454719543457
1623,515,sgd,4.583214558202662e-06,6.951531410217285
1624,516,sgd,4.6290467037846885e-06,6.961485385894775
1625,517,sgd,4.675337170822536e-06,7.014068126678467
1626,518,sgd,4.722090542530761e-06,6.937595367431641
1627,519,sgd,4.769311447956069e-06,6.935269355773926
1628,520,sgd,4.81700456243563e-06,6.9199628829956055
1629,521,sgd,4.865174608059987e-06,6.965975761413574
1630,522,sgd,4.913826354140586e-06,6.941813945770264
1631,523,sgd,4.9629646176819924e-06,6.98557186126709
1632,524,sgd,5.012594263858813e-06,6.977622985839844
1633,525,sgd,5.062720206497401e-06,6.957602500915527
1634,526,sgd,5.1133474085623755e-06,6.9256439208984375
1635,527,sgd,5.164480882647999e-06,6.915980339050293
1636,528,sgd,5.216125691474479e-06,6.968801021575928
1637,529,sgd,5.268286948389224e-06,6.94704008102417
1638,530,sgd,5.320969817873116e-06,6.9765849113464355
1639,531,sgd,5.374179516051848e-06,6.948619842529297
1640,532,sgd,5.4279213112123665e-06,6.9704813957214355
1641,533,sgd,5.48220052432449e-06,6.915645599365234
1642,534,sgd,5.537022529567735e-06,6.967134952545166
1643,535,sgd,5.592392754863413e-06,6.909550189971924
1644,536,sgd,5.648316682412047e-06,7.0081915855407715
1645,537,sgd,5.704799849236167e-06,6.9591474533081055
1646,538,sgd,5.761847847728529e-06,6.970882415771484
1647,539,sgd,5.8194663262058146e-06,6.910812854766846
1648,540,sgd,5.8776609894678725e-06,6.977171421051025
1649,541,sgd,5.9364375993625514e-06,6.961406230926514
1650,542,sgd,5.995801975356177e-06,7.006718635559082
1651,543,sgd,6.0557599951097386e-06,6.956353664398193
1652,544,sgd,6.116317595060836e-06,6.952807426452637
1653,545,sgd,6.177480771011445e-06,6.882208347320557
1654,546,sgd,6.2392555787215596e-06,6.929678916931152
1655,547,sgd,6.301648134508775e-06,6.950379371643066
1656,548,sgd,6.364664615853863e-06,6.9837446212768555
1657,549,sgd,6.428311262012402e-06,6.9720940589904785
1658,550,sgd,6.492594374632526e-06,6.989647388458252
1659,551,sgd,6.557520318378851e-06,6.946561813354492
1660,552,sgd,6.6230955215626394e-06,6.838552474975586
1661,553,sgd,6.689326476778266e-06,6.951293468475342
1662,554,sgd,6.756219741546049e-06,6.939051151275635
1663,555,sgd,6.8237819389615096e-06,6.9681830406188965
1664,556,sgd,6.892019758351125e-06,6.873918056488037
1665,557,sgd,6.960939955934636e-06,6.950519561767578
1666,558,sgd,7.030549355493983e-06,6.924995422363281
1667,559,sgd,7.100854849048923e-06,6.963955879211426
1668,560,sgd,7.171863397539413e-06,6.8880133628845215
1669,561,sgd,7.2435820315148064e-06,6.94572639465332
1670,562,sgd,7.316017851829955e-06,6.888230323791504
1671,563,sgd,7.389178030348254e-06,6.892875671386719
1672,564,sgd,7.463069810651736e-06,6.90353536605835
1673,565,sgd,7.537700508758253e-06,6.938077926635742
1674,566,sgd,7.613077513845836e-06,6.850019931793213
1675,567,sgd,7.689208288984295e-06,6.932936668395996
1676,568,sgd,7.766100371874139e-06,6.913064956665039
1677,569,sgd,7.84376137559288e-06,6.892600059509277
1678,570,sgd,7.922198989348809e-06,6.945608615875244
1679,571,sgd,8.001420979242297e-06,6.897148132324219
1680,572,sgd,8.08143518903472e-06,6.919471740722656
1681,573,sgd,8.162249540925068e-06,6.932488918304443
1682,574,sgd,8.243872036334318e-06,6.971564292907715
1683,575,sgd,8.32631075669766e-06,6.874267578125
1684,576,sgd,8.409573864264638e-06,6.9137187004089355
1685,577,sgd,8.493669602907284e-06,6.865468978881836
1686,578,sgd,8.578606298936358e-06,6.901525974273682
1687,579,sgd,8.66439236192572e-06,6.899559020996094
1688,580,sgd,8.751036285544978e-06,6.956405162811279
1689,581,sgd,8.838546648400427e-06,6.887166976928711
1690,582,sgd,8.926932114884432e-06,6.916440486907959
1691,583,sgd,9.016201436033277e-06,6.873080253601074
1692,584,sgd,9.10636345039361e-06,6.859793663024902
1693,585,sgd,9.197427084897546e-06,6.868080139160156
1694,586,sgd,9.289401355746522e-06,6.854913711547852
1695,587,sgd,9.382295369303988e-06,6.842489719390869
1696,588,sgd,9.476118322997027e-06,6.816336631774902
1697,589,sgd,9.570879506226997e-06,6.946926116943359
1698,590,sgd,9.666588301289267e-06,6.85005521774292
1699,591,sgd,9.76325418430216e-06,6.883403301239014
1700,592,sgd,9.860886726145182e-06,6.829853534698486
1701,593,sgd,9.959495593406634e-06,6.867985248565674
1702,594,sgd,1.00590905493407e-05,6.89175271987915
1703,595,sgd,1.0159681454834107e-05,6.883054256439209
1704,596,sgd,1.0261278269382448e-05,6.871214866638184
1705,597,sgd,1.0363891052076273e-05,6.82729434967041
1706,598,sgd,1.0467529962597036e-05,6.802702903747559
1707,599,sgd,1.0572205262223007e-05,6.827731132507324
1708,600,sgd,1.0677927314845237e-05,6.878961086273193
1709,601,sgd,1.0784706587993689e-05,6.907045364379883
1710,602,sgd,1.0892553653873626e-05,6.832254409790039
1711,603,sgd,1.1001479190412362e-05,6.831803321838379
1712,604,sgd,1.1111493982316485e-05,6.879557132720947
1713,605,sgd,1.122260892213965e-05,6.818287372589111
1714,606,sgd,1.1334835011361047e-05,6.827854633331299
1715,607,sgd,1.1448183361474658e-05,6.835575103759766
1716,608,sgd,1.1562665195089404e-05,6.783041477203369
1717,609,sgd,1.1678291847040298e-05,6.847650527954102
1718,610,sgd,1.17950747655107e-05,6.806890487670898
1719,611,sgd,1.1913025513165808e-05,6.899009704589844
1720,612,sgd,1.2032155768297467e-05,6.8153228759765625
1721,613,sgd,1.2152477325980441e-05,6.847746849060059
1722,614,sgd,1.2274002099240245e-05,6.8188157081604
1723,615,sgd,1.2396742120232648e-05,6.805866718292236
1724,616,sgd,1.2520709541434974e-05,6.845033645629883
1725,617,sgd,1.2645916636849323e-05,6.807706356048584
1726,618,sgd,1.2772375803217817e-05,6.8129377365112305
1727,619,sgd,1.2900099561249995e-05,6.8413567543029785
1728,620,sgd,1.3029100556862496e-05,6.801013946533203
1729,621,sgd,1.315939156243112e-05,6.804514408111572
1730,622,sgd,1.3290985478055432e-05,6.8568925857543945
1731,623,sgd,1.3423895332835986e-05,6.7966108322143555
1732,624,sgd,1.3558134286164346e-05,6.802620887756348
1733,625,sgd,1.369371562902599e-05,6.7926177978515625
1734,626,sgd,1.383065278531625e-05,6.827996253967285
1735,627,sgd,1.3968959313169413e-05,6.836302757263184
1736,628,sgd,1.4108648906301107e-05,6.800304889678955
1737,629,sgd,1.4249735395364118e-05,6.807908058166504
1738,630,sgd,1.439223274931776e-05,6.7840094566345215
1739,631,sgd,1.4536155076810937e-05,6.734745979309082
1740,632,sgd,1.4681516627579046e-05,6.771359443664551
1741,633,sgd,1.4828331793854836e-05,6.781219482421875
1742,634,sgd,1.4976615111793385e-05,6.763391971588135
1743,635,sgd,1.5126381262911318e-05,6.766096115112305
1744,636,sgd,1.5277645075540432e-05,6.755320072174072
1745,637,sgd,1.5430421526295836e-05,6.74907922744751
1746,638,sgd,1.5584725741558794e-05,6.781790256500244
1747,639,sgd,1.574057299897438e-05,6.829263210296631
1748,640,sgd,1.5897978728964126e-05,6.798639297485352
1749,641,sgd,1.6056958516253768e-05,6.754773139953613
1750,642,sgd,1.6217528101416307e-05,6.814508438110352
1751,643,sgd,1.637970338243047e-05,6.788382530212402
1752,644,sgd,1.6543500416254774e-05,6.732570171356201
1753,645,sgd,1.6708935420417323e-05,6.739706039428711
1754,646,sgd,1.6876024774621498e-05,6.762211799621582
1755,647,sgd,1.7044785022367713e-05,6.778541564941406
1756,648,sgd,1.721523287259139e-05,6.737152099609375
1757,649,sgd,1.7387385201317303e-05,6.740671157836914
1758,650,sgd,1.7561259053330477e-05,6.705271244049072
1759,651,sgd,1.773687164386378e-05,6.747156620025635
1760,652,sgd,1.791424036030242e-05,6.818904876708984
1761,653,sgd,1.8093382763905445e-05,6.699039459228516
1762,654,sgd,1.82743165915445e-05,6.729365348815918
1763,655,sgd,1.8457059757459946e-05,6.766325950622559
1764,656,sgd,1.8641630355034544e-05,6.713326454162598
1765,657,sgd,1.882804665858489e-05,6.730065822601318
1766,658,sgd,1.9016327125170738e-05,6.789580345153809
1767,659,sgd,1.9206490396422447e-05,6.717245101928711
1768,660,sgd,1.939855530038667e-05,6.691195964813232
1769,661,sgd,1.9592540853390538e-05,6.6238932609558105
1770,662,sgd,1.9788466261924443e-05,6.665119171142578
1771,663,sgd,1.9986350924543688e-05,6.682910919189453
1772,664,sgd,2.0186214433789125e-05,6.670095443725586
1773,665,sgd,2.0388076578127017e-05,6.628121376037598
1774,666,sgd,2.0591957343908286e-05,6.731105804443359
1775,667,sgd,2.079787691734737e-05,6.688488960266113
1776,668,sgd,2.1005855686520843e-05,6.651914596557617
1777,669,sgd,2.121591424338605e-05,6.633638858795166
1778,670,sgd,2.142807338581991e-05,6.678761005401611
1779,671,sgd,2.164235411967811e-05,6.602729797363281
1780,672,sgd,2.185877766087489e-05,6.699278354644775
1781,673,sgd,2.207736543748364e-05,6.675516605377197
1782,674,sgd,2.2298139091858476e-05,6.62127685546875
1783,675,sgd,2.2521120482777062e-05,6.656863212585449
1784,676,sgd,2.2746331687604834e-05,6.645566940307617
1785,677,sgd,2.2973795004480882e-05,6.6364922523498535
1786,678,sgd,2.320353295452569e-05,6.721812725067139
1787,679,sgd,2.3435568284070946e-05,6.639167308807373
1788,680,sgd,2.3669923966911655e-05,6.639892578125
1789,681,sgd,2.390662320658077e-05,6.596595764160156
1790,682,sgd,2.4145689438646577e-05,6.618300437927246
1791,683,sgd,2.4387146333033045e-05,6.5783209800720215
1792,684,sgd,2.4631017796363374e-05,6.580053806304932
1793,685,sgd,2.4877327974327007e-05,6.596880912780762
1794,686,sgd,2.5126101254070276e-05,6.598273754119873
1795,687,sgd,2.537736226661098e-05,6.561939716339111
1796,688,sgd,2.563113588927709e-05,6.49652624130249
1797,689,sgd,2.5887447248169863e-05,6.599938869476318
1798,690,sgd,2.614632172065156e-05,6.5933661460876465
1799,691,sgd,2.6407784937858075e-05,6.605281829833984
1800,692,sgd,2.6671862787236657e-05,6.543336391448975
1801,693,sgd,2.6938581415109022e-05,6.4936418533325195
1802,694,sgd,2.7207967229260113e-05,6.513480186462402
1803,695,sgd,2.7480046901552715e-05,6.566094875335693
1804,696,sgd,2.7754847370568243e-05,6.502407073974609
1805,697,sgd,2.8032395844273926e-05,6.534082412719727
1806,698,sgd,2.8312719802716667e-05,6.507976531982422
1807,699,sgd,2.8595847000743834e-05,6.482027530670166
1808,700,sgd,2.888180547075127e-05,6.536299705505371
1809,701,sgd,2.9170623525458784e-05,6.588143825531006
1810,702,sgd,2.946232976071337e-05,6.538144111633301
1811,703,sgd,2.9756953058320507e-05,6.481760025024414
1812,704,sgd,3.005452258890371e-05,6.4732842445373535
1813,705,sgd,3.035506781479275e-05,6.502697944641113
1814,706,sgd,3.065861849294068e-05,6.480477333068848
1815,707,sgd,3.0965204677870084e-05,6.505578994750977
1816,708,sgd,3.127485672464878e-05,6.498772621154785
1817,709,sgd,3.158760529189527e-05,6.443192481994629
1818,710,sgd,3.190348134481422e-05,6.458809852600098
1819,711,sgd,3.222251615826236e-05,6.516262531280518
1820,712,sgd,3.2544741319844986e-05,6.426501750946045
1821,713,sgd,3.287018873304344e-05,6.430904388427734
1822,714,sgd,3.3198890620373874e-05,6.507098197937012
1823,715,sgd,3.353087952657761e-05,6.424825668334961
1824,716,sgd,3.386618832184339e-05,6.444265842437744
1825,717,sgd,3.420485020506182e-05,6.445472717285156
1826,718,sgd,3.454689870711244e-05,6.4120612144470215
1827,719,sgd,3.489236769418357e-05,6.421807289123535
1828,720,sgd,3.5241291371125405e-05,6.390985488891602
1829,721,sgd,3.559370428483666e-05,6.423641681671143
1830,722,sgd,3.594964132768503e-05,6.395483016967773
1831,723,sgd,3.630913774096188e-05,6.390809059143066
1832,724,sgd,3.6672229118371496e-05,6.4116621017456055
1833,725,sgd,3.703895140955521e-05,6.345959186553955
1834,726,sgd,3.740934092365076e-05,6.376791954040527
1835,727,sgd,3.778343433288727e-05,6.404541969299316
1836,728,sgd,3.8161268676216145e-05,6.334130764007568
1837,729,sgd,3.8542881362978305e-05,6.3737382888793945
1838,730,sgd,3.892831017660809e-05,6.4335808753967285
1839,731,sgd,3.931759327837417e-05,6.339187145233154
1840,732,sgd,3.9710769211157915e-05,6.354179382324219
1841,733,sgd,4.0107876903269494e-05,6.281128406524658
1842,734,sgd,4.050895567230219e-05,6.366222381591797
1843,735,sgd,4.091404522902521e-05,6.230421543121338
1844,736,sgd,4.132318568131546e-05,6.295741558074951
1845,737,sgd,4.173641753812861e-05,6.260722637176514
1846,738,sgd,4.2153781713509896e-05,6.257414817810059
1847,739,sgd,4.2575319530645e-05,6.333278656005859
1848,740,sgd,4.3001072725951445e-05,6.332298278808594
1849,741,sgd,4.343108345321096e-05,6.232481002807617
1850,742,sgd,4.386539428774307e-05,6.278298854827881
1851,743,sgd,4.43040482306205e-05,6.280693531036377
1852,744,sgd,4.4747088712926704e-05,6.219574451446533
1853,745,sgd,4.519455960005597e-05,6.217564582824707
1854,746,sgd,4.5646505196056534e-05,6.210145950317383
1855,747,sgd,4.61029702480171e-05,6.208135604858398
1856,748,sgd,4.656399995049727e-05,6.201817035675049
1857,749,sgd,4.7029639950002244e-05,6.255669116973877
1858,750,sgd,4.749993634950227e-05,6.1411519050598145
1859,751,sgd,4.797493571299729e-05,6.206377983093262
1860,752,sgd,4.845468507012726e-05,6.1878886222839355
1861,753,sgd,4.893923192082854e-05,6.1144537925720215
1862,754,sgd,4.942862424003682e-05,6.165748596191406
1863,755,sgd,4.992291048243719e-05,6.075139999389648
1864,756,sgd,5.042213958726156e-05,6.171229839324951
1865,757,sgd,5.092636098313418e-05,6.143651008605957
1866,758,sgd,5.143562459296552e-05,6.178981781005859
1867,759,sgd,5.194998083889518e-05,6.11747407913208
1868,760,sgd,5.246948064728413e-05,6.131239414215088
1869,761,sgd,5.299417545375697e-05,6.0724334716796875
1870,762,sgd,5.352411720829454e-05,6.114478588104248
1871,763,sgd,5.405935838037748e-05,6.044293403625488
1872,764,sgd,5.459995196418126e-05,6.07550573348999
1873,765,sgd,5.5145951483823074e-05,6.07847261428833
1874,766,sgd,5.5697410998661305e-05,6.083499908447266
1875,767,sgd,5.625438510864792e-05,6.024280548095703
1876,768,sgd,5.68169289597344e-05,6.066059589385986
1877,769,sgd,5.7385098249331746e-05,6.055197238922119
1878,770,sgd,5.795894923182506e-05,5.997125148773193
1879,771,sgd,5.853853872414331e-05,5.983726978302002
1880,772,sgd,5.912392411138475e-05,6.029245853424072
1881,773,sgd,5.9715163352498595e-05,5.940915584564209
1882,774,sgd,6.031231498602358e-05,6.001220226287842
1883,775,sgd,6.091543813588382e-05,5.991275787353516
1884,776,sgd,6.152459251724266e-05,6.008002758026123
1885,777,sgd,6.213983844241509e-05,5.883491516113281
1886,778,sgd,6.276123682683924e-05,5.945896148681641
1887,779,sgd,6.338884919510764e-05,5.867579460144043
1888,780,sgd,6.402273768705871e-05,5.929597854614258
1889,781,sgd,6.466296506392931e-05,5.852027416229248
1890,782,sgd,6.53095947145686e-05,5.895802021026611
1891,783,sgd,6.596269066171429e-05,5.916888236999512
1892,784,sgd,6.662231756833144e-05,5.8877339363098145
1893,785,sgd,6.728854074401476e-05,5.966757774353027
1894,786,sgd,6.796142615145491e-05,5.801019668579102
1895,787,sgd,6.864104041296946e-05,5.779026031494141
1896,788,sgd,6.932745081709916e-05,5.884191036224365
1897,789,sgd,7.002072532527015e-05,5.8578104972839355
1898,790,sgd,7.072093257852286e-05,5.814184188842773
1899,791,sgd,7.142814190430808e-05,5.7639360427856445
1900,792,sgd,7.214242332335116e-05,5.811903953552246
1901,793,sgd,7.286384755658467e-05,5.777320861816406
1902,794,sgd,7.359248603215052e-05,5.712929725646973
1903,795,sgd,7.432841089247202e-05,5.702058792114258
1904,796,sgd,7.507169500139674e-05,5.8027424812316895
1905,797,sgd,7.582241195141071e-05,5.783936500549316
1906,798,sgd,7.658063607092481e-05,5.68983268737793
1907,799,sgd,7.734644243163407e-05,5.630588531494141
1908,800,sgd,7.811990685595042e-05,5.665218830108643
1909,801,sgd,7.890110592450992e-05,5.663662433624268
1910,802,sgd,7.969011698375502e-05,5.607582092285156
1911,803,sgd,8.048701815359257e-05,5.612647533416748
1912,804,sgd,8.12918883351285e-05,5.606432914733887
1913,805,sgd,8.210480721847979e-05,5.625266075134277
1914,806,sgd,8.292585529066458e-05,5.616454124450684
1915,807,sgd,8.375511384357123e-05,5.538188934326172
1916,808,sgd,8.459266498200695e-05,5.635392189025879
1917,809,sgd,8.543859163182702e-05,5.564404010772705
1918,810,sgd,8.629297754814529e-05,5.5607428550720215
1919,811,sgd,8.715590732362674e-05,5.5360493659973145
1920,812,sgd,8.802746639686301e-05,5.517098426818848
1921,813,sgd,8.890774106083164e-05,5.499852657318115
1922,814,sgd,8.979681847143996e-05,5.497167587280273
1923,815,sgd,9.069478665615436e-05,5.494553565979004
1924,816,sgd,9.16017345227159e-05,5.487148761749268
1925,817,sgd,9.251775186794306e-05,5.465744495391846
1926,818,sgd,9.344292938662249e-05,5.442770957946777
1927,819,sgd,9.437735868048872e-05,5.382134914398193
1928,820,sgd,9.532113226729361e-05,5.414966106414795
1929,821,sgd,9.627434358996654e-05,5.345060348510742
1930,822,sgd,9.723708702586621e-05,5.431005954742432
1931,823,sgd,9.820945789612487e-05,5.372453212738037
1932,824,sgd,9.919155247508613e-05,5.379894256591797
1933,825,sgd,0.00010018346799983699,5.411986351013184
1934,826,sgd,0.00010118530267983537,5.3598456382751465
1935,827,sgd,0.00010219715570663371,5.361591339111328
1936,828,sgd,0.00010321912726370006,5.301370620727539
1937,829,sgd,0.00010425131853633705,5.283140659332275
1938,830,sgd,0.00010529383172170042,5.273240566253662
1939,831,sgd,0.00010634677003891742,5.20979642868042
1940,832,sgd,0.0001074102377393066,5.247691631317139
1941,833,sgd,0.00010848434011669967,5.192233562469482
1942,834,sgd,0.00010956918351786667,5.254765510559082
1943,835,sgd,0.00011066487535304533,5.169954299926758
1944,836,sgd,0.00011177152410657579,5.140435695648193
1945,837,sgd,0.00011288923934764156,5.198531150817871
1946,838,sgd,0.00011401813174111798,5.158130645751953
1947,839,sgd,0.00011515831305852916,5.128068447113037
1948,840,sgd,0.00011630989618911446,5.120863437652588
1949,841,sgd,0.0001174729951510056,5.168176651000977
1950,842,sgd,0.00011864772510251566,5.001644611358643
1951,843,sgd,0.00011983420235354082,5.050302982330322
1952,844,sgd,0.00012103254437707623,5.088682651519775
1953,845,sgd,0.000122242869820847,5.038968086242676
1954,846,sgd,0.00012346529851905546,4.9774370193481445
1955,847,sgd,0.000124699951504246,4.990784645080566
1956,848,sgd,0.00012594695101928846,4.939969539642334
1957,849,sgd,0.00012720642052948134,4.929414749145508
1958,850,sgd,0.00012847848473477615,4.92550802230835
1959,851,sgd,0.0001297632695821239,4.972390174865723
1960,852,sgd,0.00013106090227794513,4.940331935882568
1961,853,sgd,0.00013237151130072458,4.871477127075195
1962,854,sgd,0.0001336952264137318,4.89633321762085
1963,855,sgd,0.00013503217867786912,4.861664772033691
1964,856,sgd,0.0001363825004646478,4.894319534301758
1965,857,sgd,0.0001377463254692943,4.837335109710693
1966,858,sgd,0.00013912378872398722,4.780486583709717
1967,859,sgd,0.0001405150266112271,4.787636756896973
1968,860,sgd,0.00014192017687733938,4.803739547729492
1969,861,sgd,0.00014333937864611276,4.779168128967285
1970,862,sgd,0.0001447727724325739,4.743701934814453
1971,863,sgd,0.00014622050015689964,4.679649353027344
1972,864,sgd,0.00014768270515846864,4.698353290557861
1973,865,sgd,0.00014915953221005334,4.6403632164001465
1974,866,sgd,0.00015065112753215388,4.643589019775391
1975,867,sgd,0.0001521576388074754,4.655792236328125
1976,868,sgd,0.00015367921519555017,4.729671001434326
1977,869,sgd,0.00015521600734750567,4.6517558097839355
1978,870,sgd,0.00015676816742098073,4.598397731781006
1979,871,sgd,0.00015833584909519054,4.592824935913086
1980,872,sgd,0.00015991920758614246,4.5092573165893555
1981,873,sgd,0.00016151839966200388,4.536085605621338
1982,874,sgd,0.0001631335836586239,4.472522735595703
1983,875,sgd,0.00016476491949521014,4.574985027313232
1984,876,sgd,0.00016641256869016224,4.501562118530273
1985,877,sgd,0.00016807669437706387,4.516310214996338
1986,878,sgd,0.00016975746132083451,4.434823036193848
1987,879,sgd,0.00017145503593404287,4.404732704162598
1988,880,sgd,0.0001731695862933833,4.403987884521484
1989,881,sgd,0.00017490128215631712,4.3875837326049805
1990,882,sgd,0.0001766502949778803,4.462577819824219
1991,883,sgd,0.0001784167979276591,4.318975925445557
1992,884,sgd,0.0001802009659069357,4.318559646606445
1993,885,sgd,0.00018200297556600505,4.329894542694092
1994,886,sgd,0.0001838230053216651,4.35222053527832
1995,887,sgd,0.00018566123537488175,4.287471771240234
1996,888,sgd,0.00018751784772863057,4.312153339385986
1997,889,sgd,0.00018939302620591688,4.207212924957275
1998,890,sgd,0.00019128695646797604,4.209029674530029
1999,891,sgd,0.00019319982603265581,4.209959506988525
2000,892,sgd,0.00019513182429298237,4.170418739318848
2001,893,sgd,0.0001970831425359122,4.121024131774902
2002,894,sgd,0.0001990539739612713,4.126431465148926
2003,895,sgd,0.00020104451370088402,4.138782024383545
2004,896,sgd,0.00020305495883789286,4.188082695007324
2005,897,sgd,0.0002050855084262718,4.054251670837402
2006,898,sgd,0.00020713636351053452,4.0327348709106445
2007,899,sgd,0.00020920772714563986,4.03100061416626
2008,900,sgd,0.00021129980441709627,4.023629188537598
2009,901,sgd,0.00021341280246126723,4.0213117599487305
2010,902,sgd,0.00021554693048587991,4.011120319366455
2011,903,sgd,0.00021770239979073872,3.9966251850128174
2012,904,sgd,0.0002198794237886461,3.9918718338012695
2013,905,sgd,0.00022207821802653258,3.8885927200317383
2014,906,sgd,0.0002242990002067979,3.955770492553711
2015,907,sgd,0.00022654199020886588,3.9088404178619385
2016,908,sgd,0.00022880741011095453,3.868330240249634
2017,909,sgd,0.0002310954842120641,3.826662540435791
2018,910,sgd,0.00023340643905418474,3.7924554347991943
2019,911,sgd,0.0002357405034447266,3.8548436164855957
2020,912,sgd,0.00023809790847917385,3.761507511138916
2021,913,sgd,0.0002404788875639656,3.7416722774505615
2022,914,sgd,0.00024288367643960526,3.791011095046997
2023,915,sgd,0.0002453125132040013,3.7729146480560303
2024,916,sgd,0.0002477656383360413,3.7312097549438477
2025,917,sgd,0.0002502432947194017,3.7031970024108887
2026,918,sgd,0.00025274572766659573,3.6185388565063477
2027,919,sgd,0.0002552731849432617,3.665870189666748
2028,920,sgd,0.0002578259167926943,3.624739408493042
2029,921,sgd,0.0002604041759606213,3.648322582244873
2030,922,sgd,0.0002630082177202275,3.601057291030884
2031,923,sgd,0.00026563829989742976,3.626143455505371
2032,924,sgd,0.00026829468289640406,3.5616936683654785
2033,925,sgd,0.0002709776297253681,3.5368916988372803
2034,926,sgd,0.00027368740602262177,3.5734236240386963
2035,927,sgd,0.00027642428008284797,3.5068917274475098
2036,928,sgd,0.00027918852288367645,3.530733585357666
2037,929,sgd,0.0002819804081125132,3.506300210952759
2038,930,sgd,0.00028480021219363835,3.3995532989501953
2039,931,sgd,0.0002876482143155747,3.4220054149627686
2040,932,sgd,0.0002905246964587305,3.4856810569763184
2041,933,sgd,0.0002934299434233178,3.345808506011963
2042,934,sgd,0.000296364242857551,3.3809523582458496
2043,935,sgd,0.0002993278852861265,3.380890369415283
2044,936,sgd,0.0003023211641389878,3.340939521789551
2045,937,sgd,0.0003053443757803777,3.3771047592163086
2046,938,sgd,0.0003083978195381815,3.34346866607666
2047,939,sgd,0.0003114817977335633,3.37996768951416
2048,940,sgd,0.0003145966157108989,3.3030636310577393
2049,941,sgd,0.0003177425818680079,3.3287909030914307
2050,942,sgd,0.000320920007686688,3.2696785926818848
2051,943,sgd,0.0003241292077635549,3.308615207672119
2052,944,sgd,0.0003273704998411904,3.2488906383514404
2053,945,sgd,0.0003306442048396023,3.197056531906128
